ComplexID,ComplexName,Subunits_UniProt_IDs
Complex_1684,APP-APBB1-KAT5 complex_7577,APBB1:APP
Complex_1685,AXIN1-GID8-GSK3B complex_6963,GID8:GSK3B
Complex_1686,Agap11-AP3 complex_990#cmplx_196382451412071020198988,AP3B1:AP3M1
Complex_1687,Apbb-App-Lrp2 complex_7539,APBB1:APP
Complex_1688,BCL10-MALT1 complex_2053#CARMA1-BCL10-MALT1 complex_2752#FYB-CARMA1-BCL-10-MALT1 complex_2753,BCL10:MALT1
Complex_1689,BRCA1-HDAC1-HDAC2 complex_2814#DNTTIP1-ZNF541-HDAC1-HDAC2 complex_6421,HDAC1:HDAC2
Complex_1690,CADM1-DLG1-MPP3-PIK3R1 complex_7329,DLG1
Complex_1691,CCR4-NOT-CNOT8-CNOT6 complex_7215#CCR4-NOT-CNOT8-CNOT6L complex_7216,CNOT1:CNOT10:CNOT11:CNOT2:CNOT3:TNKS1BP1
Complex_1692,CENP-A-histone H4 heterodimer- HJURP complex_7413,HIST1H4A:HJURP
Complex_1693,CTNNB1-GID8 complex_6961,CTNNB1:GID8
Complex_1694,"Casein kinase II (beta-dimer, alpha, alpha')_2720#Casein kinase II (beta-dimer, alpha'-dimer)_5223#Ksr1-CK2 complex_5910",CSNK2A2:CSNK2B
Complex_1695,"Class C Vps complex (VPS11, VPS18, VPS16)_944",VPS11:VPS16:VPS18
Complex_1696,"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )_946",VPS11:VPS16:VPS18:VPS33A
Complex_1697,Ctbp1-Glis2-Hdac3 complex_6679,CTBP1
Complex_1698,DBIRD complex_6847,CCAR2:ZNF326
Complex_1699,DMAP1-associated complex_799,ACTL6A:DMAP1:RUVBL1:RUVBL2:SRCAP:TRRAP
Complex_1700,DNA ligase III-XRCC1 complex_363,LIG3:XRCC1
Complex_1701,DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex_362#XRCC1-LIG3-PNK-TDP1 complex_5243,LIG3:PNKP:XRCC1
Complex_1702,DTNBP1(1A)-HDAC3 complex_7487,DTNBP1:HDAC3
Complex_1703,Dysbindin-pallidin-muted-beta-dystrobrevin complex_272,BLOC1S5:DTNBP1
Complex_1704,GNAI1-GNB3-GNG12 complex_7088#GNAI1-GNB5-GNG12 complex_7090,GNAI1:GNG12
Complex_1705,GNAI1-GNB3-GNG5 complex_7059#GNAI1-GNB5-GNG5 complex_7061,GNAI1:GNG5
Complex_1706,GNAI1-GNB4-GNG12 complex_7089,GNAI1:GNB4:GNG12
Complex_1707,GNAI1-GNB4-GNG5 complex_7060,GNAI1:GNB4:GNG5
Complex_1708,GNAI1-GNB4-GNGT1 complex_7017#GNAI1-GNB4-GNG2 complex_7022#GNAI1-GNB4-GNG3 complex_7027#GNAI1-GNB4-GNG4 complex_7034#GNAI1-GNB4-GNG7 complex_7069#GNAI1-GNB4-GNG8 complex_7074#GNAI1-GNB4-GNG10 complex_7079#GNAI1-GNB4-GNG11 complex_7084#GNAI1-GNB4-GNG13 complex_7095,GNAI1:GNB4
Complex_1709,GNAS-L-GNB4-GNG12 complex_7207,GNB4:GNG12
Complex_1710,GNAS-L-GNB4-GNG5 complex_7168,GNB4:GNG5
Complex_1711,H/ACA ribonucleoprotein complex_418,DKC1:NHP2
Complex_1712,HDAC3-H1.3-SMRT-N-Cor complex_7480,HDAC3:NCOR1:NCOR2
Complex_1713,HOOK2-PCM1-RAB8A complex_7442,PCM1:RAB8A
Complex_1714,IL6ST-PRKCD-STAT3 complex_1519,IL6ST:STAT3
Complex_1715,ITGA3-ITGB1-CD63 complex_2399#ITGA3-ITGB1 complex_2406,ITGA3:ITGB1
Complex_1716,ITGA5-ITGB4 complex_2385#Itga-Itgb1-Ppap2b complex_2386#ITGA5-ITGB1-CAL4A3 complex_2853#ITGA5-ITGB1-SPP1 complex_3112,ITGA5:ITGB1
Complex_1717,ITGA6-ITGB4-FYN complex_2321#ITGA6-ITGB4 complex_2323#ITGA6-ITGB4-CD9 complex_2770,ITGA6:ITGB4
Complex_1718,ITGA6-ITGB4-LAMA5 complex_2322,ITGA6:ITGB4:LAMA5
Complex_1719,ITGA9-ITGB1-TNC complex_2443,ITGB1:TNC
Complex_1720,Ku antigen complex_328#TRF2-Ku complex_1220#Ku antigen-YY1-alphaMyHC promoter complex_2918#XRCC6-XRCC5-WRN complex_4082#WRN-Ku70-Ku80-PARP1 complex_5235#DEAF1- complex_6310,XRCC5:XRCC6
Complex_1721,MAD1-mSin3A-HDAC2 complex_3054,HDAC2:SIN3A
Complex_1722,MAD2-CDC20 complex_2718,CDC20:MAD2L1
Complex_1723,MRN complex (MRE11-RAD50-NBN complex)_173#BRCA1-RAD50-MRE11-NBS1 complex_964#BRCA1-BARD1-BACH1-DNA damage complex II_2815,NBN:RAD50
Complex_1724,MSH2-MSH6 complex_374#MutS-alpha-PK-zeta complex_2226,MSH2:MSH6
Complex_1725,NCOR complex_15#NCOR-HDAC3 complex_741,HDAC3:NCOR1:TBL1XR1
Complex_1726,NCOR-SIN3-HDAC-HESX1 complex_3167,HDAC1:HDAC2:NCOR2:SIN3A
Complex_1727,NCOR2 complex_1505,HDAC1:HDAC2:HDAC3:NCOR1:NCOR2:SIN3A
Complex_1728,NuA4/Tip60-HAT complex_528#NuA4/Tip60-HAT complex_529#NuA4/Tip60-HAT complex B_787#NuA4/Tip60-HAT complex A_798#NuA4/Tip60 HAT complex_2857,ACTL6A:DMAP1:RUVBL1:RUVBL2:TRRAP
Complex_1729,PU.1-Sin3A-Hdac-MeCP2 complex_717#PU.1-SIN3A-HDAC complex_720#SMAD3-cSKI-SIN3A-HDAC1 complex_3961#SMAR1-HDAC1-SIN3A-SIN3B repressor complex_6443#SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex_6444#Smad3-mSin3A-Hdac1 complex_6752#Gon4l-Hdac1-Sin3a-Yy1 complex_7558,HDAC1:SIN3A
Complex_1730,"Pax7-HMT complex_3212#MLL1 core complex_6457#NIF1-ASH2L-RBBP5-WDR5 complex_6845#WRA complex (WDR5, RBBP5, ASH2L)_6850#ASH2L-KDM6B-KDM6B-WDR5 complex_7367",ASH2L:WDR5
Complex_1731,Plxnb1-Rnd1-Rras complex_1537,PLXNB1:RRAS
Complex_1732,RAD17-RFC complex_266#CHTF18-RFC2-5 complex_2199#RFC2-5 subcomplex_2200#CTF18-cohesion-RFC complex_2804#CTF18-cohesion-RFC-POLH complex_3070,RFC2:RFC3:RFC4:RFC5
Complex_1733,RB1-HDAC1-BRG1 complex_3269,HDAC1:SMARCA4
Complex_1734,Rb-HDAC1 complex_3852,HDAC1
Complex_1735,Remodeling and spacing factor (RSF) complex_921,RSF1:SMARCA5
Complex_1736,SKI-NCOR1-SIN3A-HDAC1 complex_3044,HDAC1:NCOR1:SIN3A
Complex_1737,SMAD3-SMAD4-SP1 complex_2706,SMAD4:SP1
Complex_1738,SMAD4-SKI-NCOR complex_3206,NCOR1:SMAD4
Complex_1739,SMRT core complex_752,HDAC3:NCOR2
Complex_1740,"SNARE complex (Stx6, Snap29)_765",SNAP29:STX6
Complex_1741,"SNARE complex (VAMP3, STX6, VTI1A)_876",STX6:VAMP3:VTI1A
Complex_1742,Sam68-p85 P13K-IRS-1-IR signaling complex_2577,KHDRBS1:PIK3R1
Complex_1743,TF-FVIIa-FXa-TFPI complex_3162,F3:TFPI
Complex_1744,TIM23-TOM22-TIM50-HSD3B2 complex_6447,TIMM50:TOMM22
Complex_1745,TIP60 histone acetylase complex_525#p400-associated complex_1166#c-MYC-ATPase-helicase complex_1170,ACTL6A:RUVBL1:RUVBL2:TRRAP
Complex_1746,"TOM complex (Tom7, Tom22, Hsp60), mitochondrial_6500",HSPD1:TOMM22
Complex_1747,"TOM7 120K intermediate assembly complex (TOM7, TOM22, TOM40), mitochondrial_6498",TOMM22:TOMM40
Complex_1748,TRAP complex_535#SMCC complex_547,MED1:MED12:MED17:MED24:MED4:THRAP3
Complex_1749,TRAP complex_66,MED1:MED12:MED17:MED24:THRAP3
Complex_1750,"Telomere-associated protein complex_1197#TRF-Rap1 complex I, 2MD_1206",POT1:TERF2:TERF2IP
Complex_1751,Tis7-Sin3-Hdac1-Ncor1-Sap30 complex_679,HDAC1:NCOR1
Complex_1752,"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)_6849",ASH2L:DPY30:WDR5
Complex_1753,Ags3-Lkb1-Gnai3 complex_237,GNAI3:GPSM1
Complex_1754,Anks3-Hif1an complex_6576,ANKS3
Complex_1755,BAF complex_189#BAF complex_1237,ACTL6A:ARID1A:SMARCA4:SMARCB1:SMARCC1:SMARCC2:SMARCD1:SMARCE1
Complex_1756,BRD4-P-TEFb complex_2875#BRD4-P-TEFb complex_2877,BRD4:CDK9
Complex_1757,C9orf72-SMCR8-WDR41 complex_7063,SMCR8:WDR41
Complex_1758,CREBBP-SMAD2-SMAD4 pentameric complex_3753#CREBBP-SMAD3-SMAD4 pentameric complex_3754,CREBBP
Complex_1759,"Casein kinase II (beta-dimer, alpha'-dimer)_5223",CSNK2A2:CSNK2B
Complex_1760,"Casein kinase II (beta-dimer, alpha-dimer)_5225",CSNK2A1:CSNK2B
Complex_1761,Cdk5-Cdk5r1-Pctk1 complex_5402,CDK16
Complex_1762,"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )_946#HOPS complex_6389",VPS11:VPS16:VPS18:VPS33A
Complex_1763,Emerin complex 52_5615,API5:C1QBP:CKB:DDX39A:HDGF:HNRNPK:HNRNPL:HNRNPU:ILF3:IQGAP1:LMNB1:LSM8:PDCD4:SNRPD1:YWHAE:YWHAQ
Complex_1764,"Grk6-Ags3-Galphai2 complex, CXCL8 activated_6723",GNAI2:GPSM1
Complex_1765,ITGA5-ITGB4 complex_2385#Itga-Itgb1-Ppap2b complex_2386#Itga5-Itgb1-Fn1-Sfrp2 complex_2388#ITGA5-ITGB1-CAL4A3 complex_2853#ITGA5-ITGB1-SPP1 complex_3112,ITGA5:ITGB1
Complex_1766,PGC-1-SRp40-SRp55-SRp75 complex_2589,SRSF4:SRSF6
Complex_1767,PU.1-Sin3A-Hdac-MeCP2 complex_717#PU.1-SIN3A-HDAC complex_720#SMAD3-cSKI-SIN3A-HDAC1 complex_3961#SMAR1-HDAC1-SIN3A-SIN3B repressor complex_6443#SMAR1-HDAC1-SIN3A-SIN3B-p107-p130 repressor complex_6444#Smad3-mSin3A-Hdac1 complex_6752,HDAC1:SIN3A
Complex_1768,Respiratory chain complex I (gamma subunit) mitochondrial_2919#Respiratory chain complex I (gamma subunit) mitochondrial_2926,NDUFA10:NDUFA6
Complex_1769,"SNARE complex (STX4, SNAP23, VAMP1)_730#SNARE complex (STX4, SNAP23, VAMP2)_731#SNARE complex (STX4, SNAP23)_805",SNAP23:STX4
Complex_1770,"SNARE complex (STX6, SNAP23)_820",SNAP23:STX6
Complex_1771,SNF2H-BAZ1A complex_925,BAZ1A:SMARCA5
Complex_1772,TIN2 complex_1198,POT1:TERF2
Complex_1773,TRF2-Rap1 complex III_1205,TERF2:TERF2IP
Complex_1774,WICH complex_236,BAZ1B:SMARCA5
Complex_1775,cmplx__1,ASAP2:CCT2:CCT3:CCT4:CCT5:CCT6A:CCT7:CCT8:HGS:STAM:TCP1
Complex_1776,cmplx__1,CCT2:CCT3:CCT4:CCT5:CCT6A:CCT7:CCT8:TCP1:TRAPPC9
Complex_1777,cmplx__2,ACO1:CS:DDX39B:PNP:TYMS
Complex_1778,cmplx__2,PNP:TYMS
Complex_1779,cmplx__4,FSD1:IFIT2
Complex_1780,cmplx__5,NANS:SORD
Complex_1781,cmplx__6,ACTR2:ACTR3:ARPC1A:ARPC1B:ARPC2:ARPC3:GGPS1
Complex_1782,cmplx__6,ACTR2:ACTR3:ANP32E:ARPC1B:ARPC3:ARPC5L
Complex_1783,cmplx__8,ASB6:NAE1:UBA3
Complex_1784,cmplx__8,NAE1:UBA3
Complex_1785,cmplx__9,DCAF11:DDB2:EPB41L2:NBEA:PRMT5:PSMA1:PSMA2:PSMA3:PSMA4:PSMA5:PSMA6:PSMA7:PSMB1:PSMB2:PSMB3:PSMB4:PSMB5:PSMB6:PSMB7:PSMB8:PSMB9:PTPN12:RPSA:RPTOR:SAMD11:TARDBP:WDR77
Complex_1786,cmplx__9,BORCS7:PSMA1:PSMA2:PSMA3:PSMA4:PSMA5:PSMA6:PSMA7:PSMB1:PSMB2:PSMB3:PSMB4:PSMB5:PSMB6:PSMB7:PSMB8:PSMB9
Complex_1787,cmplx__10,GRB2:UBE2B
Complex_1788,cmplx__12,PGD:TALDO1
Complex_1789,cmplx__13,BLOC1S1:BLOC1S3:DTNBP1:GADD45GIP1:GRIPAP1:KCMF1:MRE11:MRPL1:MRPL10:MRPL11:MRPL12:MRPL13:MRPL15:MRPL16:MRPL17:MRPL18:MRPL19:MRPL2:MRPL20:MRPL21:MRPL22:MRPL23:MRPL24:MRPL27:MRPL28:MRPL3:MRPL30:MRPL32:MRPL34:MRPL37:MRPL38:MRPL39:MRPL4:MRPL40:MRPL41:MRPL43:MRPL44:MRPL45:MRPL46:MRPL47:MRPL48:MRPL49:MRPL50:MRPL53:MRPL55:MRPL57:MRPL58:MRPL9:MRPS18A:MRPS26:MRPS30:RAB3GAP2:RAD50:SNAPIN:UBR4:URI1:WDR7
Complex_1790,cmplx__13,ACTR10:ACTR1A:ACTR1B:ANAPC10:CALCOCO1:CDC26:DCTN1:DCTN2:DCTN3:DCTN4:DCTN5:DCTN6:GADD45GIP1:GPATCH11:KCMF1:MRE11:MRPL1:MRPL10:MRPL11:MRPL12:MRPL13:MRPL14:MRPL15:MRPL17:MRPL18:MRPL19:MRPL2:MRPL20:MRPL21:MRPL22:MRPL23:MRPL24:MRPL27:MRPL28:MRPL3:MRPL30:MRPL32:MRPL34:MRPL35:MRPL37:MRPL38:MRPL39:MRPL4:MRPL40:MRPL41:MRPL43:MRPL44:MRPL45:MRPL46:MRPL47:MRPL48:MRPL49:MRPL50:MRPL53:MRPL55:MRPL57:MRPL58:MRPL9:MRPS18A:MRPS30:NEFH:NUP35:RAD50:UBR1:UBR4:ZMYM2
Complex_1791,cmplx__15,PSMB4:PSMB6
Complex_1792,cmplx__18,ADRM1:PSMC1:PSMC2:PSMC3:PSMC4:PSMC5:PSMC6:PSMD1:PSMD11:PSMD12:PSMD13:PSMD14:PSMD2:PSMD3:PSMD4:PSMD6:PSMD7:PSMD8
Complex_1793,cmplx__24,PSMA2:PSMB5
Complex_1794,cmplx__27,NSMCE2:ROCK1:ROCK2:SMC5:SMC6
Complex_1795,cmplx__27,ARHGEF10:LMNA:NSMCE1:NSMCE3:NSMCE4A:NUF2:ROCK1:ROCK2:SMC5:SMC6:SPC25
Complex_1796,cmplx__29,MRPL46:MRPL48
Complex_1797,cmplx__31,CAP2:MCM2:MCM4:MCM6:OGA
Complex_1798,cmplx__31,MCM2:MCM4:MCM6
Complex_1799,cmplx__33,DVL2:OSBP:TRIM36
Complex_1800,cmplx__35,ALDH1A2:H6PD
Complex_1801,cmplx__36,ACADM:IARS2
Complex_1802,cmplx__37,SUCLG1:TCEA1
Complex_1803,cmplx__38,PDCD6IP:RAD23A
Complex_1804,cmplx__39,CALR:RB1
Complex_1805,cmplx__40,ARIH1:UBXN1
Complex_1806,cmplx__44,XRCC5:XRCC6
Complex_1807,cmplx__45,DYNC1H1:DYNC1I2:DYNC1LI1:DYNC1LI2:DYNLRB1:DYNLT1:DYNLT3
Complex_1808,cmplx__45,DYNC1I2:DYNC1LI1:DYNC1LI2:DYNLRB1:DYNLT1:DYNLT3
Complex_1809,cmplx__47,CAPZA1:CAPZA2:CAPZB
Complex_1810,cmplx__50,AARS:EIF3M
Complex_1811,cmplx__51,CRLF3:JMY:LZTFL1:PNPT1
Complex_1812,cmplx__52,ARCN1:COPA:COPB1:COPB2:COPE:COPG1:COPZ1:HUWE1
Complex_1813,cmplx__52,ARCN1:COPA:COPB1:COPB2:COPE:COPG1:COPZ1:INPPL1
Complex_1814,cmplx__53,MRPL15:MRPL45:MRPL57
Complex_1815,cmplx__54,ITGB1:L1CAM:SCFD1
Complex_1816,cmplx__54,ITGB1:L1CAM
Complex_1817,cmplx__57,LARP7:NELFCD
Complex_1818,cmplx__58,ACACA:HGS
Complex_1819,cmplx__58,ACACA:HGS:NFKBIE:STAM
Complex_1820,cmplx__61,AK6:CRAT
Complex_1821,cmplx__62,GINS2:GINS4
Complex_1822,cmplx__63,EIF3A:EIF3B:EIF3C:EIF3D:EIF3E:EIF3F:EIF3G:EIF3H:EIF3I:EIF3K:EIF3L:EIF3M:FEZ2:GCC1:PHKA1:PRPF39:RAD21:RBM12:SEPT11:SEPT2:SEPT9:SMC3:STAG2:TRAPPC9
Complex_1823,cmplx__63,CDC42BPA:CLUH:EIF3A:EIF3B:EIF3C:EIF3D:EIF3E:EIF3F:EIF3G:EIF3H:EIF3I:EIF3K:EIF3L:EIF3M:MPDZ:PHKA2:RAD21:RBM12:SMC1A:SMC3:SMCR8:SSSCA1:STAG1:STAG2:WASHC2A
Complex_1824,cmplx__68,VPS50:VPS51:VPS52
Complex_1825,cmplx__69,AP1B1:AP1S1
Complex_1826,cmplx__71,PSME1:PSME2
Complex_1827,cmplx__73,COPS2:COPS3:COPS4:COPS5:COPS6:COPS7A:COPS7B:COPS8:ELP1:GPS1
Complex_1828,cmplx__73,COPS2:COPS3:COPS4:COPS5:COPS6:COPS7A:COPS7B:COPS8:GPS1
Complex_1829,cmplx__74,MTIF2:UBA5
Complex_1830,cmplx__76,CTSA:POLR1C:POLR2H:PPIE:PPP1CB
Complex_1831,cmplx__77,BICD1:IWS1:NFKBIE:RNF20:RNF40
Complex_1832,cmplx__77,RNF20:RNF40
Complex_1833,cmplx__78,YWHAG:YWHAH
Complex_1834,cmplx__80,ACTN1:ACTN4:APPL1:NSFL1C
Complex_1835,cmplx__80,ACTN1:ACTN4
Complex_1836,cmplx__84,EFTUD2:SNRNP200
Complex_1837,cmplx__85,ABI1:MORC3:POLA1:POLA2:PRIM2:PRMT5:TCERG1:WDR77
Complex_1838,cmplx__85,ELP3:POLA1:POLA2:PRIM1:PRIM2
Complex_1839,cmplx__88,DHCR7:HACD3
Complex_1840,cmplx__89,DCTN1:KRT17:KRT18:KRT8
Complex_1841,cmplx__89,KRT18:KRT8
Complex_1842,cmplx__92,ARHGAP45:ASAP2
Complex_1843,cmplx__94,PSMA5:PSMA7
Complex_1844,cmplx__98,YWHAB:YWHAZ
Complex_1845,cmplx__99,GSPT1:TSN
Complex_1846,cmplx__103,DNM1L:NUDC
Complex_1847,cmplx__103,DNM1L:DVL2:NUDC:TRIM36
Complex_1848,cmplx__104,PFDN2:PFDN4:PFDN5:PFDN6:VBP1
Complex_1849,cmplx__104,PFDN2:PFDN4:PFDN6:VBP1
Complex_1850,cmplx__105,DNM1:EPN1
Complex_1851,cmplx__106,GLUD1:VPS36
Complex_1852,cmplx__108,CTTN:FAF1:SEC24C
Complex_1853,cmplx__110,SLC3A2:SLC7A5
Complex_1854,cmplx__111,SNRNP200:TARBP1
Complex_1855,cmplx__112,ACTR10:ACTR1A:CCAR2:CTR9:DAP3:DCTN1:DCTN2:DCTN3:DCTN4:DCTN5:LEO1:MAD1L1:MRPL16:MRPL3:MRPS11:MRPS14:MRPS15:MRPS17:MRPS18B:MRPS2:MRPS21:MRPS22:MRPS24:MRPS26:MRPS27:MRPS28:MRPS31:MRPS34:MRPS35:MRPS5:MRPS6:MRPS7:MRPS9:PAF1:PTCD3:RAB3GAP1:SSSCA1
Complex_1856,cmplx__112,ANAPC7:CD81:CDC16:DAP3:GATAD2A:KRT17:KRT18:MRPS10:MRPS11:MRPS15:MRPS16:MRPS17:MRPS18B:MRPS2:MRPS21:MRPS22:MRPS24:MRPS25:MRPS26:MRPS27:MRPS31:MRPS34:MRPS35:MRPS5:MRPS6:MRPS7:MRPS9:PTCD3:RAB3GAP2:WDR44
Complex_1857,cmplx__113,MRPL2:MRPL24:MRPL40:MRPL9
Complex_1858,cmplx__113,MRPL2:MRPL24:MRPL3:MRPL40:MRPL55:MRPL9:MRPS18A:MRPS30
Complex_1859,cmplx__116,PFKFB2:PFKFB3
Complex_1860,cmplx__121,BAG6:UBL4A
Complex_1861,cmplx__122,MRPL12:MRPL55
Complex_1862,cmplx__125,CSDE1:NFYB:NFYC
Complex_1863,cmplx__125,NFIB:NFIC:NFYB:NFYC
Complex_1864,cmplx__127,PSMD12:PSMD13:PSMD14:PSMD3:PSMD7
Complex_1865,cmplx__127,PSMD13:PSMD14:PSMD3
Complex_1866,cmplx__128,HSP90AA1:HSP90AB1:HSP90AB3P:TRIM16
Complex_1867,cmplx__129,MRPS17:PTCD3
Complex_1868,cmplx__131,ETFA:ETFB
Complex_1869,cmplx__131,ETFA:ETFB:NFU1
Complex_1870,cmplx__133,KYAT1:SELENOO
Complex_1871,cmplx__134,TMED10:VDAC1
Complex_1872,cmplx__139,FAM91A1:SPAG9
Complex_1873,cmplx__146,IDH3A:IDH3B:IDH3G
Complex_1874,cmplx__151,FARSA:FARSB:LIG1
Complex_1875,cmplx__151,FARSA:FARSB
Complex_1876,cmplx__154,MCM3:MCM5
Complex_1877,cmplx__158,CDH2:DNAJA2:ROBO1
Complex_1878,cmplx__165,ABI1:NCKAP1:WASF2
Complex_1879,cmplx__165,ABI1:NCKAP1
Complex_1880,cmplx__167,BABAM1:SEC13
Complex_1881,cmplx__169,RAB34:RAB5A
Complex_1882,cmplx__173,ACOT8:ETHE1
Complex_1883,cmplx__181,SKIV2L:TTC37
Complex_1884,cmplx__182,DDX42:MALT1
Complex_1885,cmplx__187,DMD:PACSIN3
Complex_1886,cmplx__188,C17ORF75:RUFY1
Complex_1887,cmplx__193,HSPBP1:NPLOC4:UFD1
Complex_1888,cmplx__193,NPLOC4:UFD1
Complex_1889,cmplx__194,ACTR1A:DCTN2:DCTN3:DCTN4
Complex_1890,cmplx__194,ACTR1A:DCTN1:DCTN2:DCTN3:DCTN4
Complex_1891,cmplx__199,CTR9:LEO1:PAF1
Complex_1892,cmplx__199,CTR9:PAF1
Complex_1893,cmplx__200,BOP1:PES1
Complex_1894,cmplx__203,NCAPD2:NCAPG:NCAPH
Complex_1895,cmplx__203,NCAPD2:NCAPH:SMC4
Complex_1896,cmplx__207,PIP4K2C:PKN1
Complex_1897,cmplx__208,WASL:WIPF1
Complex_1898,cmplx__208,KIF13A:WASL:WIPF1
Complex_1899,cmplx__212,ACAD8:ACAT2
Complex_1900,cmplx__214,DDX1:FAM98B:PPP3CA:RTCB:SSB
Complex_1901,cmplx__214,DDX1:RTCB:RTRAF
Complex_1902,cmplx__221,ELP6:MSH2
Complex_1903,cmplx__222,PLOD1:PLOD3
Complex_1904,cmplx__223,RNMT:SSB
Complex_1905,cmplx__224,NUBP1:SKP1
Complex_1906,cmplx__227,OS9:WAC
Complex_1907,cmplx__229,CHUK:OXR1
Complex_1908,cmplx__232,ATPAF2:ERP44:SNCA
Complex_1909,cmplx__234,CLP1:TSEN54
Complex_1910,cmplx__235,DAP3:MRPS23
Complex_1911,cmplx__236,ABRAXAS2:BABAM1:BABAM2:BRCC3
Complex_1912,cmplx__238,SEPT10:SEPT11:SEPT2:SEPT6:SEPT7:SEPT8
Complex_1913,cmplx__239,CBX3:POLE4
Complex_1914,cmplx__241,HSPA13:OSBP
Complex_1915,cmplx__242,MAP1S:NPM3:SNW1:SSRP1
Complex_1916,cmplx__243,DHX15:PTBP1
Complex_1917,cmplx__244,CNP:HSPA13:OSBP:SNX1:SNX5:SNX6
Complex_1918,cmplx__245,EXOSC6:EXOSC8
Complex_1919,cmplx__246,PIK3C3:PIK3R4:POP1:SRP68:SRP72
Complex_1920,cmplx__246,SRP19:SRP68:SRP72
Complex_1921,cmplx__248,CHST14:LPCAT2
Complex_1922,cmplx__249,ILF3:TOE1
Complex_1923,cmplx__250,ALYREF:PABPC1
Complex_1924,cmplx__254,MBD2:MBD3:MTA1
Complex_1925,cmplx__254,GATAD2B:MBD2:MBD3:MTA1
Complex_1926,cmplx__257,EXOSC2:EXOSC4:EXOSC7:EXOSC9
Complex_1927,cmplx__258,PRPF8:SPC24:SPC25:VPS53
Complex_1928,cmplx__260,HIST1H4A:LARP1
Complex_1929,cmplx__262,BAG3:CSNK1A1
Complex_1930,cmplx__263,IMPDH1:IMPDH2
Complex_1931,cmplx__265,PSMA1:PSMB2
Complex_1932,cmplx__266,ALDOA:ALDOC:ATIC
Complex_1933,cmplx__266,ALDOA:ALDOC
Complex_1934,cmplx__271,ALYREF:RAE1
Complex_1935,cmplx__272,MRPL27:MRPL48
Complex_1936,cmplx__274,HARS2:UBXN1
Complex_1937,cmplx__275,MTAP:TSTA3
Complex_1938,cmplx__280,AK3:GUK1
Complex_1939,cmplx__281,CPPED1:MECR:PRDX5
Complex_1940,cmplx__288,TSN:TSNAX
Complex_1941,cmplx__292,CARS2:NANS
Complex_1942,cmplx__293,SEC23A:SEC24C
Complex_1943,cmplx__295,FASN:TPM1:TPM2
Complex_1944,cmplx__295,TPM1:TPM2
Complex_1945,cmplx__296,CDC16:LRWD1
Complex_1946,cmplx__298,TALDO1:THOP1
Complex_1947,cmplx__299,ALDH1B1:ALDH2:UBA6
Complex_1948,cmplx__302,OSBP:RAPGEF1
Complex_1949,cmplx__310,FSD1:RILPL1
Complex_1950,cmplx__312,RPS12:RPS16:RPS18:RPS19:RPS20:RPS25:RPS3:RPS5
Complex_1951,cmplx__312,RANBP9:RPS12:RPS15:RPS16:RPS18:RPS19:RPS20:RPS25:RPS28:RPS29:RPS3:RPS5:SF3B1
Complex_1952,cmplx__316,GLS:SAE1:UBA2
Complex_1953,cmplx__317,GBP1:VAV2
Complex_1954,cmplx__324,FOXK2:ZFP91
Complex_1955,cmplx__325,ALDH18A1:HK2
Complex_1956,cmplx__329,GLUD1:HLCS
Complex_1957,cmplx__333,AASS:ACLY
Complex_1958,cmplx__335,MAP2K6:PEA15
Complex_1959,cmplx__338,CCNH:IRF2BP1:MNAT1:PARN
Complex_1960,cmplx__339,ATP5PD:ATP5PF:ATP5PO
Complex_1961,cmplx__339,ABCD1:ATP5ME:ATP5PD:ATP5PF:ATP5PO
Complex_1962,cmplx__349,COG7:EMC6:STX5:TOMM40
Complex_1963,cmplx__350,NAA30:RNF123
Complex_1964,cmplx__353,EIF3K:PHKA1:PHKA2:PHKB:PHKG2
Complex_1965,cmplx__362,IFIT1:IFIT3
Complex_1966,cmplx__371,DDX5:HNRNPA2B1:MTREX
Complex_1967,cmplx__375,HNRNPK:LDHB:MOCS2:NDOR1
Complex_1968,cmplx__384,ATP5MG:ATP5PB
Complex_1969,cmplx__386,P4HA2:PRPF19:RFC3
Complex_1970,cmplx__387,MRPS14:MRPS24
Complex_1971,cmplx__390,SNAP23:STX12:STX16
Complex_1972,cmplx__392,MRPL32:MRPL46
Complex_1973,cmplx__399,MRPL20:MRPL21:MRPL43:MRPL44
Complex_1974,cmplx__401,EDC4:SF3B1:SF3B6:SMARCA4:SMARCC2:WDR62
Complex_1975,cmplx__403,MRPL3:MRPL30
Complex_1976,cmplx__405,B4GAT1:MGST2
Complex_1977,cmplx__408,RPL17:RPL24
Complex_1978,cmplx__413,MRPL1:MRPL32:MRPL46:MRPL55:MRPS30
Complex_1979,cmplx__414,SPCS2:SPCS3
Complex_1980,cmplx__418,COG2:COG3:COG6:COG8:VPS37A
Complex_1981,cmplx__419,RPN1:RPN2
Complex_1982,cmplx__420,API5:PAXX
Complex_1983,cmplx__421,PDHA1:PDHB
Complex_1984,cmplx__427,KATNB1:SNX18
Complex_1985,cmplx__427,KATNB1:SNX18:SNX33
Complex_1986,cmplx__433,DPYSL2:HDAC6:SIRT1
